timestamp,pid,x,y,z,device_serial,device_number,entry_time
1553843698312.5000000000,31,-57.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843698343.7500000000,31,-57.0000000000,6.0000000000,29.0000000000,A013E1,1,1553843697000
1553843698375.0000000000,31,-57.0000000000,6.0000000000,28.0000000000,A013E1,1,1553843697000
1553843698406.2500000000,31,-55.0000000000,7.0000000000,28.0000000000,A013E1,1,1553843697000
1553843698437.5000000000,31,-55.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843698468.7500000000,31,-56.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843698500.0000000000,31,-56.0000000000,6.0000000000,31.0000000000,A013E1,1,1553843697000
1553843698531.2500000000,31,-56.0000000000,6.0000000000,31.0000000000,A013E1,1,1553843697000
1553843698562.5000000000,31,-55.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843698593.7500000000,31,-57.0000000000,6.0000000000,29.0000000000,A013E1,1,1553843697000
1553843698625.0000000000,31,-56.0000000000,6.0000000000,29.0000000000,A013E1,1,1553843697000
1553843698656.2500000000,31,-56.0000000000,6.0000000000,29.0000000000,A013E1,1,1553843697000
1553843698687.5000000000,31,-56.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843698718.7500000000,31,-55.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843698750.0000000000,31,-55.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843698781.2500000000,31,-55.0000000000,6.0000000000,31.0000000000,A013E1,1,1553843697000
1553843698812.5000000000,31,-56.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843698843.7500000000,31,-56.0000000000,6.0000000000,29.0000000000,A013E1,1,1553843697000
1553843698875.0000000000,31,-56.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843698906.2500000000,31,-55.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843698937.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843698968.7500000000,31,-56.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843699000.0000000000,31,-56.0000000000,6.0000000000,31.0000000000,A013E1,1,1553843697000
1553843699031.2500000000,31,-56.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843699062.5000000000,31,-55.0000000000,6.0000000000,30.0000000000,A013E1,1,1553843697000
1553843699093.7500000000,31,-55.0000000000,6.0000000000,31.0000000000,A013E1,1,1553843697000
1553843699125.0000000000,31,-59.0000000000,6.0000000000,28.0000000000,A013E1,1,1553843697000
1553843699156.2500000000,31,-58.0000000000,6.0000000000,27.0000000000,A013E1,1,1553843697000
1553843699187.5000000000,31,-55.0000000000,5.0000000000,33.0000000000,A013E1,1,1553843697000
1553843699218.7500000000,31,-50.0000000000,5.0000000000,38.0000000000,A013E1,1,1553843697000
1553843699250.0000000000,31,-49.0000000000,5.0000000000,39.0000000000,A013E1,1,1553843697000
1553843699281.2500000000,31,-51.0000000000,6.0000000000,35.0000000000,A013E1,1,1553843697000
1553843699312.5000000000,31,-57.0000000000,7.0000000000,27.0000000000,A013E1,1,1553843697000
1553843699343.7500000000,31,-60.0000000000,6.0000000000,26.0000000000,A013E1,1,1553843697000
1553843699375.0000000000,31,-60.0000000000,6.0000000000,28.0000000000,A013E1,1,1553843697000
1553843699406.2500000000,31,-57.0000000000,7.0000000000,28.0000000000,A013E1,1,1553843697000
1553843699437.5000000000,31,-56.0000000000,6.0000000000,31.0000000000,A013E1,1,1553843697000
1553843699468.7500000000,31,-54.0000000000,6.0000000000,33.0000000000,A013E1,1,1553843697000
1553843699500.0000000000,31,-61.0000000000,1.0000000000,33.0000000000,A013E1,1,1553843697000
1553843699531.2500000000,31,-62.0000000000,0E-10,33.0000000000,A013E1,1,1553843697000
1553843699562.5000000000,31,-53.0000000000,5.0000000000,31.0000000000,A013E1,1,1553843697000
1553843699593.7500000000,31,-53.0000000000,9.0000000000,30.0000000000,A013E1,1,1553843697000
1553843699625.0000000000,31,-53.0000000000,10.0000000000,31.0000000000,A013E1,1,1553843697000
1553843699656.2500000000,31,-50.0000000000,14.0000000000,30.0000000000,A013E1,1,1553843697000
1553843699687.5000000000,31,-49.0000000000,14.0000000000,30.0000000000,A013E1,1,1553843697000
1553843699718.7500000000,31,-53.0000000000,12.0000000000,29.0000000000,A013E1,1,1553843697000
1553843699750.0000000000,31,-50.0000000000,12.0000000000,35.0000000000,A013E1,1,1553843697000
1553843699781.2500000000,31,-44.0000000000,10.0000000000,41.0000000000,A013E1,1,1553843697000
1553843699812.5000000000,31,-52.0000000000,6.0000000000,40.0000000000,A013E1,1,1553843697000
1553843699843.7500000000,31,-53.0000000000,5.0000000000,39.0000000000,A013E1,1,1553843697000
1553843699875.0000000000,31,-42.0000000000,6.0000000000,49.0000000000,A013E1,1,1553843697000
1553843699906.2500000000,31,-46.0000000000,6.0000000000,47.0000000000,A013E1,1,1553843697000
1553843699937.5000000000,31,-54.0000000000,8.0000000000,32.0000000000,A013E1,1,1553843697000
1553843699968.7500000000,31,-57.0000000000,7.0000000000,32.0000000000,A013E1,1,1553843697000
1553843700000.0000000000,31,-57.0000000000,10.0000000000,27.0000000000,A013E1,1,1553843697000
1553843700031.2500000000,31,-54.0000000000,10.0000000000,29.0000000000,A013E1,1,1553843697000
1553843700062.5000000000,31,-55.0000000000,9.0000000000,31.0000000000,A013E1,1,1553843697000
1553843700093.7500000000,31,-52.0000000000,8.0000000000,32.0000000000,A013E1,1,1553843697000
1553843700125.0000000000,31,-57.0000000000,7.0000000000,31.0000000000,A013E1,1,1553843697000
1553843700156.2500000000,31,-56.0000000000,9.0000000000,29.0000000000,A013E1,1,1553843697000
1553843700187.5000000000,31,-55.0000000000,10.0000000000,29.0000000000,A013E1,1,1553843697000
1553843700218.7500000000,31,-61.0000000000,9.0000000000,23.0000000000,A013E1,1,1553843697000
1553843700250.0000000000,31,-51.0000000000,9.0000000000,33.0000000000,A013E1,1,1553843697000
1553843700281.2500000000,31,-49.0000000000,9.0000000000,36.0000000000,A013E1,1,1553843697000
1553843700312.5000000000,31,-54.0000000000,8.0000000000,34.0000000000,A013E1,1,1553843697000
1553843700343.7500000000,31,-56.0000000000,8.0000000000,30.0000000000,A013E1,1,1553843697000
1553843700375.0000000000,31,-55.0000000000,9.0000000000,28.0000000000,A013E1,1,1553843697000
1553843700406.2500000000,31,-59.0000000000,8.0000000000,28.0000000000,A013E1,1,1553843697000
1553843700437.5000000000,31,-61.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843700468.7500000000,31,-57.0000000000,8.0000000000,26.0000000000,A013E1,1,1553843697000
1553843700500.0000000000,31,-50.0000000000,8.0000000000,32.0000000000,A013E1,1,1553843697000
1553843700531.2500000000,31,-54.0000000000,7.0000000000,36.0000000000,A013E1,1,1553843697000
1553843700562.5000000000,31,-58.0000000000,6.0000000000,32.0000000000,A013E1,1,1553843697000
1553843700593.7500000000,31,-55.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843700625.0000000000,31,-55.0000000000,7.0000000000,32.0000000000,A013E1,1,1553843697000
1553843700656.2500000000,31,-55.0000000000,7.0000000000,32.0000000000,A013E1,1,1553843697000
1553843700687.5000000000,31,-56.0000000000,8.0000000000,30.0000000000,A013E1,1,1553843697000
1553843700718.7500000000,31,-56.0000000000,8.0000000000,29.0000000000,A013E1,1,1553843697000
1553843700750.0000000000,31,-55.0000000000,8.0000000000,30.0000000000,A013E1,1,1553843697000
1553843700781.2500000000,31,-54.0000000000,8.0000000000,32.0000000000,A013E1,1,1553843697000
1553843700812.5000000000,31,-55.0000000000,7.0000000000,31.0000000000,A013E1,1,1553843697000
1553843700843.7500000000,31,-57.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843700875.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843700906.2500000000,31,-54.0000000000,8.0000000000,31.0000000000,A013E1,1,1553843697000
1553843700937.5000000000,31,-55.0000000000,7.0000000000,31.0000000000,A013E1,1,1553843697000
1553843700968.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701000.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701031.2500000000,31,-55.0000000000,8.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701062.5000000000,31,-55.0000000000,8.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701093.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701125.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701156.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701187.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701218.7500000000,31,-56.0000000000,8.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701250.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701281.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701312.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701343.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701375.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701406.2500000000,31,-55.0000000000,8.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701437.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701468.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701500.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701531.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701562.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701593.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701625.0000000000,31,-55.0000000000,7.0000000000,31.0000000000,A013E1,1,1553843697000
1553843701656.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701687.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701718.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701750.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701781.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701812.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701843.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701875.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701906.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701937.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843701968.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702000.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702031.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702062.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702093.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702125.0000000000,31,-56.0000000000,7.0000000000,31.0000000000,A013E1,1,1553843697000
1553843702156.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702187.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702218.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702250.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702281.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702312.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702343.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702375.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702406.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702437.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702468.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702500.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702531.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702562.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702593.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702625.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702656.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702687.5000000000,31,-56.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843702718.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702750.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702781.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702812.5000000000,31,-56.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843702843.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702875.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702906.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843702937.5000000000,31,-56.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843702968.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703000.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703031.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703062.5000000000,31,-56.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843703093.7500000000,31,-56.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843703125.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703156.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703187.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703218.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703250.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703281.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703312.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703343.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703375.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703406.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703437.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703468.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703500.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703531.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703562.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703593.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703625.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703656.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703687.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703718.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703750.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703781.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703812.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703843.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703875.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703906.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843703937.5000000000,31,-55.0000000000,7.0000000000,29.0000000000,A013E1,1,1553843697000
1553843703968.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704000.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704031.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704062.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704093.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704125.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704156.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704187.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704218.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704250.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704281.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704312.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704343.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704375.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704406.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704437.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704468.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704500.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704531.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704562.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704593.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704625.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704656.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704687.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704718.7500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704750.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704781.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704812.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704843.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704875.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704906.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704937.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843704968.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705000.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705031.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705062.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705093.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705125.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705156.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705187.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705218.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705250.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705281.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705312.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705343.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705375.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705406.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705437.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705468.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705500.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705531.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705562.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705593.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705625.0000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705656.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705687.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705718.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705750.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705781.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705812.5000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705843.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705875.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705906.2500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705937.5000000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843705968.7500000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843706000.0000000000,31,-55.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
1553843706031.2500000000,31,-56.0000000000,7.0000000000,30.0000000000,A013E1,1,1553843697000
